"Time,fr","Time,min",cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25
1206,1205.382202,597.97,835.129,688.004,804.807,350.538,726.577,680.961,632.648,810.95,398.305,451.734,474.7,774.027,356.341,554.295,561.628,502.277,455.384,650.04,627.469,482.245,676.963,949.003,940.929,855.473
1207,1206.38169,610.662,845.838,688.321,818.317,344.523,745.053,670.043,617.518,773.957,394.884,446.17,461.773,777.303,362.937,547.811,550.294,474.877,467.895,642.447,629.213,488.529,672.766,919.195,938.841,829.388
1208,1207.381178,540.935,744.826,611.506,737.489,318.254,687.916,625.294,598.831,737.3,386.166,428.794,426.617,747.324,349.04,515.471,540.734,421.94,454.201,624.755,587.85,466.379,659.71,900.846,898.379,802.899
1209,1208.380666,506.177,707.192,585.078,708.043,305.15,663.134,611.614,578.673,732.944,378.662,424.016,404.727,747.507,342.604,510.822,536.26,401.36,444.616,609.94,564.964,468.13,644.203,873.774,874.671,783.769
1210,1209.380153,485.29,668.77,550.566,691.73,301.012,649.633,598.724,568.183,701.161,369.569,420.573,397.54,742.978,338.356,500.01,525.56,390.716,422.797,614.179,564.766,473.812,637.428,860.56,855.614,764.986
1211,1210.379641,474.97,652.784,531.069,676.726,297.68,639.582,585.117,560.692,703.165,369.803,420.231,393.438,715.793,334.291,487.435,537.688,377.07,414.169,582.768,544.352,460.842,618.28,849.765,833.015,751.217
1212,1211.379129,462.957,647.383,525.814,676.87,299.006,622.782,576.451,548.89,663.893,356.924,408.813,381.872,708.059,326.49,480.461,518.512,375.585,403.747,595.79,540.226,453.925,615.541,846.883,845.14,753.952
1213,1212.378617,500.983,734.037,588.138,700.85,313.141,627.207,623.281,550.211,653.879,359.888,417.413,396.675,721.861,333.06,527.347,532.963,388.386,409.814,640.461,569.827,459.134,633.917,895.333,884.919,807.273
1214,1213.378104,560.081,832.425,687.157,713.38,318.128,667.622,650.783,598.85,780.131,414.7,479.355,406.752,737.347,344.565,536.293,539.196,401.668,412.718,630.657,580.552,453.542,647.128,925.786,908.221,830.3
1215,1214.377592,614.801,903.36,718.661,798.938,347.016,731.295,732.002,739.223,898.934,501.524,591.094,434.188,818.766,413.618,690.125,588.263,428.252,464.197,766.236,768.96,491.606,693.897,1059.736,1090.118,968.401
1216,1215.37708,647.84,947.998,749.83,796.687,347.367,752.259,728.213,715.95,848.398,469.057,572.685,433.028,801.844,415.269,650.704,632.455,432.495,505.712,780.523,745.336,500.83,729.115,1020.968,1057.523,931.466
1217,1216.376567,619.298,909.14,714.645,815.074,358.737,799.631,736.196,777.696,889.954,496.099,601.311,444.154,830.778,409.363,665.423,632.777,437.672,547.636,769.975,784.784,494.881,746.053,1017.651,1088.41,933.683
1218,1217.376055,549.124,778.854,636.365,747.511,323.343,748.835,654.42,726.309,812.267,480.297,556.406,413.18,771.396,382.398,599.625,607.115,408.423,507.457,724.283,709.716,476.242,718.705,958.699,999.205,868.048
1219,1218.375543,511.162,714.279,588.674,706.192,309.191,692.817,631.829,691.466,783.697,452.37,530.134,397.944,728.725,372.774,581.391,588.833,397.211,477.847,689.953,672.991,462.637,693.814,946.339,987.841,850.664
1220,1219.375031,483.752,685.881,555.88,694.625,301.06,655.396,600.335,638.925,750.171,430.712,498.995,388.557,699.347,348.652,545.107,568.755,384.009,459.676,639.409,632.928,444.047,674.659,914.294,936.577,810.656
1221,1220.374518,473.131,645.966,540.836,670.084,301.238,651.028,586.339,598.825,729.002,398.451,465.891,381.795,685.625,336.101,522.915,552.641,383.985,449.927,629.863,600.276,435.982,645.081,882.588,898.673,787.761
1222,1221.374006,463.193,633.538,526.761,664.196,292.478,647.372,570.294,559.209,702.188,367.751,440.819,371.588,686.596,325.544,505.091,534.31,374.088,449.885,598.992,576.725,428.376,625.633,857.174,871.305,761.164
1223,1222.373494,461.042,622.074,521.852,654.046,288.766,632,562.623,532.754,670.582,356.56,419.404,368.604,667.478,312.307,488.512,520.593,362.509,439.116,591.84,558.934,425.553,616.966,852.903,864.338,756.865
1224,1223.372982,458.922,625.606,517.772,651.308,289.906,636.325,546.809,509.133,666.734,327.007,391.922,366.656,659.472,306.522,477.439,507.142,354.243,428.042,571.467,542.03,416.501,623.731,825.437,845.485,734.897
1225,1224.372469,447.032,610.787,505.213,631.289,287.596,628.401,551.071,489.111,642.585,319.486,385.012,360.18,666.9,298.951,461.64,510.504,354.245,427.298,566.692,539.319,417.913,614.736,827.364,839.183,721.486
1226,1225.371957,445.757,603.068,504.477,629.162,286.827,622.021,544.737,485.824,629.213,308.054,372.138,359.619,667.465,297.785,469.756,503.411,352.192,418.292,563.1,541.146,407.42,604.529,824.19,837.126,726.456
1227,1226.371445,562.719,769.341,659.963,681.921,310.275,642.675,616.778,550.534,766.247,372.776,437.591,377.413,727.786,331.718,570.11,497.132,388.254,418.376,619.218,611.733,423.317,601.094,957.832,965.984,849.685
1228,1227.370933,637.104,931.502,721.248,877.228,370.36,713.708,725.441,651.974,860.243,424.434,495.496,491.636,874.305,414.446,731.363,621.07,583.947,461.852,811.239,828.761,502.811,741.411,1080.474,1136.607,969.524
1229,1228.37042,648.993,890.928,690.75,865.704,366.457,763.698,691.823,662.382,804.134,417.398,489.052,487.442,860.029,422.064,669.746,637.312,541.296,464.098,797.15,847.653,500.866,776.865,1019.771,1100.144,916.735
1230,1229.369908,630.756,861.854,682.08,816.308,340.086,740.595,688.616,654.677,906.604,431.299,492.626,446.617,798.42,388.668,611.752,614.785,472.722,444.036,733.812,745.324,485.832,727.619,971.482,1037.841,866.374
1231,1230.369396,574.078,775.923,627.808,763.846,326.16,678.468,626.327,646.675,815.713,418.087,479.562,416.371,767.892,368.544,593.62,600.764,434.284,439.417,699.248,712.745,463.306,692.586,946.592,999.388,839.914
1232,1231.368883,527.749,701.053,577.054,711.066,311.387,636.404,588.257,590.419,778.317,394.276,455.23,395.206,732.375,345.297,558.098,574.515,409.057,423.709,643.797,636.55,443.006,667.836,912.027,935.796,791.552
1233,1232.368371,496.459,668.732,550.741,691.89,300.267,607.871,560.091,554.917,724.073,361.691,425.447,384.052,703.667,327.286,531.643,549.738,394.405,410.787,622.869,598.278,430.199,648.791,891.606,906.351,777.116
1234,1233.367859,498.851,667.363,539.846,679.455,302.068,608.421,553.182,527.651,709.723,344.134,396.05,385.209,688.863,321.766,517.44,535.47,387.911,404.056,615.864,588.077,414.68,635.842,877.644,889.646,767.818
1235,1234.367347,475.099,648.852,529.263,671.06,293.643,601.142,548.814,502.623,683.607,330.962,383.469,370.901,677.146,311.456,502.534,521.615,387.897,400.957,593.388,562.212,407.437,625.55,860.289,866.521,750.616
1236,1235.366834,458.412,624.087,511.385,644.262,288.706,611.644,544.529,480.416,647.236,314.227,364.865,364.128,667.252,298.147,493.247,522.054,376.3,401.705,585.056,554.397,398.598,636.395,861.743,860.457,743.299
1237,1236.366322,450.881,625.83,506.123,638.092,285.915,603.661,537.823,469.696,636.843,304.628,358.126,364.842,658.459,298.82,485.885,503.456,366.746,396.791,574.349,544.058,396.323,608.562,841.975,849.708,734.544
1238,1237.36581,446.437,630.897,497.406,644.135,284.316,628.647,532.328,459.594,621.962,302.685,353.446,365.188,671.996,293.62,484.516,504.875,366.203,396.417,557.654,531.631,396.744,613.043,825.723,849.647,711.005
1239,1238.365298,488.356,697.592,556.421,646.175,295.002,625.439,558.631,457.339,609.211,315.395,356.372,365.167,660.163,293.063,481.305,489.657,366.329,400.674,563.768,537.473,397.211,605.58,824.467,861.859,713.344
1240,1239.364785,524.545,716.529,597.74,649.127,296.021,619.485,547.337,491.521,790.739,392.387,442.572,364.944,673.577,304.059,500.257,492.41,366.659,396.344,562.887,540.61,397.72,594.083,842.902,873.951,730.047
1241,1240.364273,661.987,951.703,743.234,815.8,358.487,681.903,700.557,640.285,895.893,492.073,565.483,443.218,822.341,367.293,706.775,553.891,500.107,444.089,747.277,804.243,442.976,669.743,1089.915,1143.729,978.541
1242,1241.363761,722.915,1009.481,778.902,930.488,386.823,796.472,742.194,677.637,866.815,479.189,557.321,535.05,882.775,431.548,761.212,620.666,663.772,519.163,809.218,894.61,474.359,752.807,1094.322,1179.766,993.115
1243,1242.363248,665.362,910.696,709.998,854.927,357.045,769.154,665.127,667.731,859.097,462.395,541.49,512.112,819.452,395.782,680.623,623.052,612.443,489.096,792.601,859.434,478.732,751.393,1031.929,1124.591,923.536
1244,1243.362736,632.922,896.156,678.032,807.715,346.398,722.64,668.813,665.738,870.185,462.693,518.792,473.173,852.16,396.163,690.777,627.341,519.99,464.499,814.668,844.261,480.586,744.43,1050.288,1136.006,932.986
1245,1244.362224,570.649,793.83,620.533,728.637,324.994,680.117,611.214,618.23,796.166,430.137,488.206,431.645,784.88,373.085,629.604,609.551,466.823,449.296,753.374,759.195,469.739,732.1,968.538,1028.844,875.645
1246,1245.361712,539.577,754.19,588.927,687.506,311.814,632.513,589.538,585.927,853.611,430.353,468.613,405.094,747.931,351.83,584.04,588.538,449.411,424.364,690.68,677.862,447.592,700.095,933.878,977.679,833.289
1247,1246.361199,507.72,721.414,568.131,655.749,301.513,615.772,560.918,542.324,781.144,391.024,453.042,385.832,724.582,334.604,571.059,565.235,422.555,410.959,674.202,647.032,434.485,670.126,914.459,962.604,814.062
1248,1247.360687,493.136,713.091,549.17,646.596,293.948,588.507,552.729,511.189,794.596,388.704,427.814,373.064,712.855,326.847,553.852,542.971,403.029,400.742,644.468,609.4,423.398,658.46,899.225,927.311,795.151
1249,1248.360175,478.468,684.908,531.524,627.69,287.176,579.041,536.042,489.765,760.14,368.959,414.674,370.4,693.384,316.655,540.992,531.621,400.629,401.064,620.221,584.223,418.368,640.004,885.751,892.62,785.633
1250,1249.359663,468.994,672.569,527.682,604.469,283.987,566.896,526.191,478.682,826.94,364.236,405.809,362.707,666.855,309.855,531.283,513.783,387.224,388.275,604.845,550.952,401.204,602.883,852.488,866.995,761.165
1251,1250.35915,461.765,663.407,515.611,602.725,277.422,565.433,513.961,474.269,852.708,361.122,395.461,357.569,666.252,301.788,526.37,513.306,386.015,383.026,598.099,545.134,399.311,616.266,848.771,852.353,755.493
1252,1251.358638,463.23,657.811,512.438,589.809,278.42,559.302,508.344,462.601,829.86,350.752,389.805,355.399,648.166,294.72,508.079,491.817,381.208,391.802,586.091,528.068,399.233,598.511,837.194,831.755,745.637
1253,1252.358126,512.871,723.63,574.588,596.44,281.916,553.468,511.916,462.476,822.896,351.623,389.728,357.956,642.618,298.068,513.901,488.676,376.058,381.577,593.423,535.854,385.87,599.231,834.843,837.489,750.763
1254,1253.357613,481.05,688.328,542.623,613.373,282.485,569.953,509.722,446.084,807.22,340.817,373.62,367.468,648.646,304.958,514.869,500.881,374.914,376.207,600.921,538.045,397.616,606.394,839.272,858.236,746.349
1255,1254.357101,491.913,698.833,551.964,597.287,278.25,567.351,497.528,435.322,807.94,323.885,358.949,356.001,640.407,292.784,509.375,486.915,376.581,377.728,594.369,521.208,394.673,604.284,831.702,841.207,735.838
1256,1255.356589,550.337,788.164,630.045,616.763,290.576,592.439,519.937,442.688,829.171,366.179,416.114,357.044,651.854,301.908,513.785,495.757,378.081,378.77,605.074,526.725,398.31,606.885,828.884,862.577,754.448
1257,1256.356077,635.72,881.874,711.199,729.181,319.172,733.306,600.978,553.531,951.737,442.758,527.627,403.425,796.899,360.487,634.268,553.455,426.54,418.541,702.025,642.027,439.545,673.36,953.874,998.812,866.795
1258,1257.355564,665.16,910.071,723.65,849.86,356.915,810.452,636.472,639.649,958.15,492.294,574.004,510.208,838.547,394.564,672.01,636.611,617.35,505.432,802.321,763.224,486.907,764.08,991.854,1070.682,895.963
1259,1258.355052,678.519,914.443,728.093,781.88,336.468,781.651,646.81,636.25,975.221,475.523,544.986,452.443,812.249,393.093,688.26,646.729,539.558,530.078,809.585,809.094,487.99,764.503,1006.585,1080.451,912.292
1260,1259.35454,650.727,852.106,684.144,725.954,321.325,731.22,603.594,663.951,983.036,467.961,558.023,421.694,833.746,414.734,718.97,641.808,480.108,478.465,830.526,807.98,481.429,764.416,1000.008,1068.892,912.941
1261,1260.354028,583.132,766.06,611.81,680.903,304.447,682.536,543.639,623.492,973.903,459.255,516.594,394.022,774.823,376.987,623.421,619.326,445.024,450.712,758.512,722.39,470.787,721.524,928.773,986.229,844.436
1262,1261.353515,522.218,705.948,566.125,641.903,291.993,637.536,512.484,568.142,989.806,434.144,485.845,366.8,735.658,347.707,578.964,583.705,421.517,408.779,689.032,634.909,448.738,676.445,878.886,923.299,801.165
1263,1262.353003,504.765,673.347,535.796,626.813,285.738,601.795,498.669,521.638,924.858,406.074,452.521,360.207,671.609,323.624,542.035,549.291,396.069,391.433,641.337,597.32,415.139,663.935,858.327,857.9,774.767
1264,1263.352491,482.708,660.072,518.623,604.268,274.051,578.344,483.64,488.212,951.761,383.02,431.695,347.04,657.041,310.079,530.464,529.382,391.006,386.26,607.282,572.154,404.723,643.113,837.991,855.188,747.921
1265,1264.351979,478.172,646.749,512.435,591.838,273.768,570.565,479.251,459.533,884.68,366.379,414.921,340.038,623.161,303.215,514.306,510.49,376.369,373.927,593.101,548.964,391.457,623.518,815.178,812.255,735.135
1266,1265.351466,467.366,643.165,502.928,576.987,269.587,553.356,474.258,439.726,855.301,350.266,398.686,335.874,606.493,289.673,513.452,503.166,381.52,368.721,579.04,535.932,382.902,618.914,801.014,809.576,712.662
1267,1266.350954,465.309,625.328,489.187,575.891,265.777,533.085,466,430.222,871.041,343.733,389.896,335.638,566.637,278.717,492.171,481.253,371.166,361.108,569.059,519.473,367.64,600.452,788.827,793.745,694.886
1268,1267.350442,445.047,612.125,480.2,560.598,257.639,522.331,461.231,410.519,821.974,315.062,369.356,323.233,544.719,270.416,476.341,474.773,368.008,349.487,561.084,513.056,357.023,590.019,771.002,763.669,676.119
1269,1268.349929,440.547,591.513,467.083,553.462,260.303,511.942,453.366,392.588,865.309,311.956,353.055,320.751,512.319,263.742,463.667,462.46,360.475,341.011,541.482,498.913,351.119,562.928,745.213,751.354,651.766
1270,1269.349417,435.715,591.323,458.5,532.304,252.907,502.036,441.927,387.922,796.669,298.608,334.56,315.811,508.063,255.046,446.067,445.996,352.951,338.011,528.273,487.162,334.891,559.259,733.896,733.967,639.047
1271,1270.348905,434.995,578.379,449.488,526.537,249.261,500.771,430.569,372.57,753.418,281.189,322.058,309.795,483.269,246.956,451.213,436.419,351.091,326.649,521.641,479.18,330.116,552.357,704.697,709.691,615.623
1272,1271.348393,421.625,571.049,442.116,531.543,247.649,492.488,421.56,350.044,724.763,252.401,308.65,305.132,455.046,239.12,438.209,428.427,343.834,317.519,514.379,463.833,320.176,540.663,681.991,680.275,592.672
1273,1272.34788,415.186,558.479,442.376,506.717,243.626,483.833,411.225,335.407,681.456,254.962,299.058,304.714,439.961,237.856,421.433,420.556,341.502,312.264,503.285,453.477,311.669,533.29,656.459,667.224,568.535
1274,1273.347368,414.264,547.215,422.645,503.932,245.43,476.762,393.708,322.269,645.719,242.175,289.343,299.05,432.21,226.899,413.91,404.478,332.799,300.921,487.352,450.111,313.482,512.306,635.074,639.832,550.062
1275,1274.346856,401.047,531.41,412.419,490.04,231.477,450.813,385.819,317.003,643.391,233.043,279.696,290.199,418.929,229.542,410.897,402.524,326.113,304.494,479.369,436.945,298.682,487.608,620.68,621.832,531.758
1276,1275.346344,397.465,518.526,407.911,471.523,229.807,425.791,369.549,299.409,604.895,219.446,277.002,284.343,404.197,216.283,401.623,382.315,320.135,289.294,467.768,427.578,301.522,465.19,597.779,609.781,507.52
1277,1276.345831,381.994,500.688,398.479,460.769,224.438,399.848,367.311,294.379,560.998,218.667,265.448,274.369,400.199,212.677,395.008,377.116,310.793,288.418,449.964,414.307,287.527,450.304,579.063,590.534,499.542
1278,1277.345319,369.958,488.101,387.09,443.26,220.372,378.473,356.24,287.043,541.023,205.825,255.887,266.698,388.905,215.312,387.461,378.822,306.716,285.862,448.496,402.501,286.224,430.989,570.189,579.587,491.266
1279,1278.344807,363.793,482.603,382.272,427.78,214.474,358.356,343.204,272.306,510.093,201.821,247.883,261.689,380.104,203.998,387.807,371.35,304.055,277.426,440.454,393.885,283.823,422.095,554.275,565.069,476.489
1280,1279.344294,357.517,467.888,377.97,425.447,210.267,347.111,338.972,272.554,496.858,192.134,241.41,255.241,377.197,210.885,385.703,368.015,299.243,279.386,431.403,387.087,280.885,415.329,546.355,547.328,465.466
1281,1280.343782,345.688,469.873,370.181,417.037,198.854,347.225,341.205,263.363,458.815,188.374,239.94,252.429,358.162,204.238,376.306,361.789,297.988,280.089,426.332,376.792,278.493,406.903,531.038,538.498,461.176
1282,1281.34327,349.674,457.899,376.968,417.863,202.746,334.512,327.156,254.411,435.183,186.778,234.453,246.62,360.317,197.12,376.861,360.484,289.48,275.417,418.312,370.199,277.949,395.582,526.694,532.392,449.357
1283,1282.342758,345.646,455.499,367.613,402.815,200.008,326.676,315.627,249.557,415.259,179.884,231.035,240.2,346.847,194.172,360.73,356.309,289.032,276.079,418.805,362.85,276.308,388.285,507.978,515.217,437.301
1284,1283.342245,336.88,449.071,361.763,387.831,198.64,320.57,311.223,243.511,398.825,181.567,226.174,242.699,341.023,191.381,355.424,350.526,283.447,270.083,406.566,360.937,274.091,375.409,492.807,515.97,426.874
1285,1284.341733,343.214,438.505,356.496,373.382,188.794,313.344,308.905,238.966,384.095,178.676,222.005,236.769,335.942,189.76,353.278,350.275,280.542,269.715,404.88,351.373,267.985,372.56,483.61,494.72,413.905
1286,1285.341221,327.408,430.024,355.743,380.535,188.628,313.422,298.464,232.387,373.581,167.895,215.874,233.609,327.005,188.137,343.495,349.583,283.533,267.647,396.337,345.332,266.129,368.073,475.95,494.845,410.336
1287,1286.340709,325.946,419.833,342.257,379.287,191.16,305.683,291.674,229.024,352.912,172.991,217.658,232.642,320.775,186.723,337.444,339.383,285.095,260.122,400.245,338.094,262.012,369.224,465.597,492.872,393.737
1288,1287.340196,320.612,419.542,337.636,368.727,188.603,296.038,287.068,223.843,344.802,168.861,214.892,234.185,315.894,190.581,334.744,343.285,279.125,260.887,392.96,333.189,264.611,361.04,455.152,492.525,396.458
